chromosome	coordinate	GC_content	HFC
DpaB	29750000	0.3491	non-HFC
DpaB	29850000	0.3587	non-HFC
DpaB	29950000	0.34712	non-HFC
DpaB	30050000	0.35317	non-HFC
DpaB	30150000	0.35883	non-HFC
DpaB	30250000	0.36092	non-HFC
DpaB	30350000	0.36541	non-HFC
DpaB	30450000	0.35792	non-HFC
DpaB	30550000	0.36663	non-HFC
DpaB	30650000	0.36331	non-HFC
DpaB	30750000	0.35803	non-HFC
DpaB	30850000	0.36381	non-HFC
DpaB	30950000	0.3605	non-HFC
DpaB	31050000	0.35325	non-HFC
DpaB	31150000	0.36055	non-HFC
DpaB	31250000	0.35276	non-HFC
DpaB	31350000	0.35019	non-HFC
DpaB	31450000	0.38263	non-HFC
DpaB	31550000	0.36563	non-HFC
DpaB	31650000	0.36768	non-HFC
DpaB	31750000	0.35775	non-HFC
DpaB	31850000	0.36065	non-HFC
DpaB	31950000	0.36992	non-HFC
DpaB	32050000	0.36381	non-HFC
DpaB	32150000	0.36513	non-HFC
DpaB	32250000	0.37398	non-HFC
DpaB	32350000	0.38085	non-HFC
DpaB	32450000	0.37495	non-HFC
DpaB	32550000	0.37268	non-HFC
DpaB	32650000	0.37729	non-HFC
DpaB	32750000	0.38113	non-HFC
DpaB	32850000	0.38796	non-HFC
DpaB	32950000	0.37558	non-HFC
DpaB	33050000	0.35802	non-HFC
DpaB	33150000	0.38279	non-HFC
DpaB	33250000	0.38676	non-HFC
DpaB	33350000	0.37646	non-HFC
DpaB	33450000	0.34193	non-HFC
DpaB	33550000	0.3597	non-HFC
DpaB	33650000	0.38906	non-HFC
DpaB	33750000	0.39886	non-HFC
DpaB	33850000	0.3766	non-HFC
DpaB	33950000	0.37625	non-HFC
DpaB	34050000	0.37135	non-HFC
DpaB	34150000	0.35905	non-HFC
DpaB	34250000	0.36041	non-HFC
DpaB	34350000	0.35536	non-HFC
DpaB	34450000	0.36827655310621243	non-HFC
DpaB	34550000	0.36217	non-HFC
DpaB	34650000	0.37054	non-HFC
DpaB	34750000	0.36869	non-HFC
DpaB	34850000	0.3802	non-HFC
DpaB	34950000	0.39081	non-HFC
DpaB	35050000	0.37545	non-HFC
DpaB	35150000	0.38899	non-HFC
DpaB	35250000	0.37875	non-HFC
DpaB	35350000	0.38255	non-HFC
DpaB	35450000	0.39581	non-HFC
DpaB	35550000	0.35311	non-HFC
DpaB	35650000	0.36825	non-HFC
DpaB	35750000	0.37924	non-HFC
DpaB	35850000	0.40969	non-HFC
DpaB	35950000	0.35899	non-HFC
DpaB	36050000	0.37388	non-HFC
DpaB	36150000	0.36061	non-HFC
DpaB	36250000	0.36764	non-HFC
DpaB	36350000	0.35012	non-HFC
DpaB	36450000	0.36655	non-HFC
DpaB	36550000	0.36545	non-HFC
DpaB	36650000	0.37126	non-HFC
DpaB	36750000	0.36161	non-HFC
DpaB	36850000	0.37505	non-HFC
DpaB	36950000	0.37913	non-HFC
DpaB	37050000	0.36847	non-HFC
DpaB	37150000	0.37691	non-HFC
DpaB	37250000	0.38507	non-HFC
DpaB	37350000	0.38151	non-HFC
DpaB	37450000	0.37204	non-HFC
DpaB	37550000	0.38458	non-HFC
DpaB	37650000	0.36923	non-HFC
DpaB	37750000	0.37805	non-HFC
DpaB	37850000	0.37992	non-HFC
DpaB	37950000	0.37829	non-HFC
DpaB	38050000	0.39796	non-HFC
DpaB	38150000	0.37639	non-HFC
DpaB	38250000	0.37814	non-HFC
DpaB	38350000	0.3773	non-HFC
DpaB	38450000	0.37625	non-HFC
DpaB	38550000	0.38245	non-HFC
DpaB	38650000	0.38407	non-HFC
DpaB	38750000	0.36242	non-HFC
DpaB	38850000	0.37176	non-HFC
DpaB	38950000	0.33924	non-HFC
DpaB	39050000	0.35482	non-HFC
DpaB	39150000	0.35276	non-HFC
DpaB	39250000	0.35738	non-HFC
DpaB	39350000	0.36379	non-HFC
DpaB	39450000	0.37841	non-HFC
DpaB	39550000	0.38014	non-HFC
DpaB	39650000	0.39474	non-HFC
DpaB	39750000	0.38175	HFC
DpaB	39850000	0.36225	HFC
DpaB	39950000	0.37466	HFC
DpaB	40050000	0.39798	HFC
DpaB	40150000	0.39872	HFC
DpaB	40250000	0.38269	HFC
DpaB	40350000	0.38295	HFC
DpaB	40450000	0.38364	HFC
DpaB	40550000	0.37955	HFC
DpaB	40650000	0.38417	HFC
DpaB	40750000	0.36795	HFC
DpaB	40850000	0.40698	HFC
DpaB	40950000	0.36801	HFC
DpaB	41050000	0.39484	HFC
DpaB	41150000	0.36932	HFC
DpaB	41250000	0.36551	HFC
DpaB	41350000	0.35988	HFC
DpaB	41450000	0.35678	HFC
DpaB	41550000	0.35718	HFC
DpaB	41650000	0.37013	HFC
DpaB	41750000	0.36212	HFC
DpaB	41850000	0.36406	HFC
DpaB	41950000	0.36962	HFC
DpaB	42050000	0.35727	HFC
DpaB	42150000	0.35992	HFC
DpaB	42250000	0.36061	HFC
DpaB	42350000	0.35332	HFC
DpaB	42450000	0.36357	HFC
DpaB	42550000	0.37697	HFC
DpaB	42650000	0.35743	HFC
DpaB	42750000	0.35205	HFC
DpaB	42850000	0.37199	non-HFC
DpaB	42950000	0.36267	non-HFC
DpaB	43050000	0.38153	non-HFC
DpaB	43150000	0.36974	non-HFC
DpaB	43250000	0.36823	non-HFC
DpaB	43350000	0.37564	non-HFC
DpaB	43450000	0.38137	non-HFC
DpaB	43550000	0.3555	non-HFC
DpaB	43650000	0.36217	non-HFC
DpaB	43750000	0.384438877755511	non-HFC
DpaB	43850000	0.37887	non-HFC
DpaB	43950000	0.37057	non-HFC
DpaB	44050000	0.38004	non-HFC
DpaB	44150000	0.36548	non-HFC
DpaB	44250000	0.37992	non-HFC
DpaB	44350000	0.37104	non-HFC
DpaB	44450000	0.38241	non-HFC
DpaB	44550000	0.37857	non-HFC
DpaB	44650000	0.35962	non-HFC
DpaB	44750000	0.37978	non-HFC
DpaB	44850000	0.37088	non-HFC
DpaB	44950000	0.37606	non-HFC
DpaB	45050000	0.36508	non-HFC
DpaB	45150000	0.36331	non-HFC
DpaB	45250000	0.36813	non-HFC
DpaB	45350000	0.36041	non-HFC
DpaB	45450000	0.37114	non-HFC
DpaB	45550000	0.36236	non-HFC
DpaB	45650000	0.37469	non-HFC
DpaB	45750000	0.37244	non-HFC
DpaB	45850000	0.3656	non-HFC
DpaB	45950000	0.371	non-HFC
DpaB	46050000	0.35968	non-HFC
DpaB	46150000	0.36174	non-HFC
DpaB	46250000	0.37263	non-HFC
DpaB	46350000	0.36259	non-HFC
DpaB	46450000	0.36471	non-HFC
DpaB	46550000	0.3796492985971944	non-HFC
DpaB	46650000	0.37809	non-HFC
DpaB	46750000	0.36606	non-HFC
DpaB	46850000	0.35956	non-HFC
DpaB	46950000	0.37852	non-HFC
DpaB	47050000	0.3599	non-HFC
DpaB	47150000	0.37264	non-HFC
DpaB	47250000	0.37094	non-HFC
DpaB	47350000	0.37293	non-HFC
DpaB	47450000	0.3591	non-HFC
DpaB	47550000	0.37231	non-HFC
DpaB	47650000	0.35603	non-HFC
DpaB	47750000	0.3726653306613226	non-HFC
DpaB	47850000	0.35828	non-HFC
DpaB	47950000	0.36903	non-HFC
DpaB	48050000	0.34849	non-HFC
DpaB	48150000	0.35498	non-HFC
DpaB	48250000	0.364	non-HFC
DpaB	48350000	0.35578	non-HFC
DpaB	48450000	0.3712	non-HFC
DpaB	48550000	0.3489	HFC
DpaB	48650000	0.34228	HFC
DpaB	48750000	0.35341	HFC
DpaB	48850000	0.36715	HFC
DpaB	48950000	0.40834	HFC
DpaB	49050000	0.39167	HFC
DpaB	49150000	0.37275	HFC
DpaB	49250000	0.36221	HFC
DpaB	49350000	0.36914	HFC
DpaB	49450000	0.36121	HFC
DpaB	49550000	0.35407	HFC
DpaB	49650000	0.38297	HFC
DpaB	49750000	0.36419	HFC
DpaB	49850000	0.3837	HFC
DpaB	49950000	0.41422	HFC
DpaB	50050000	0.40748	HFC
DpaB	50150000	0.40864	HFC
DpaB	50250000	0.41043	HFC
DpaB	50350000	0.39244	HFC
DpaB	50450000	0.36678	HFC
DpaB	50550000	0.34573	HFC
DpaB	50650000	0.3884	HFC
DpaB	50750000	0.35103	HFC
DpaB	50850000	0.36494	HFC
DpaB	50950000	0.37674	HFC
DpaB	51050000	0.34721	HFC
DpaB	51150000	0.35629	HFC
DpaB	51250000	0.37949	HFC
DpaB	51350000	0.3838	HFC
DpaB	51450000	0.36174	HFC
DpaB	51550000	0.36827	non-HFC
DpaB	51650000	0.35536	non-HFC
DpaB	51750000	0.35464	non-HFC
DpaB	51850000	0.35901	non-HFC
DpaB	51950000	0.36207	non-HFC
DpaB	52050000	0.35305	non-HFC
DpaB	52150000	0.37336	non-HFC
DpaB	52250000	0.34451	non-HFC
DpaB	52350000	0.34679	non-HFC
DpaB	52450000	0.36742	non-HFC
DpaB	52550000	0.36203	non-HFC
DpaB	52650000	0.36395	non-HFC
DpaB	52750000	0.35	non-HFC
DpaB	52850000	0.36136	non-HFC
DpaB	52950000	0.35416	non-HFC
DpaB	53050000	0.34981	non-HFC
DpaB	53150000	0.36026	non-HFC
DpaB	53250000	0.36274	non-HFC
DpaB	53350000	0.35758	non-HFC
DpaB	53450000	0.36407	non-HFC
DpaB	53550000	0.36624	non-HFC
DpaB	53650000	0.36375	non-HFC
DpaB	53750000	0.36424	non-HFC
DpaB	53850000	0.35711	non-HFC
DpaB	53950000	0.36704	non-HFC
DpaB	54050000	0.35161	non-HFC
DpaB	54150000	0.38166	non-HFC
DpaB	54250000	0.36222	non-HFC
DpaB	54350000	0.37119	non-HFC
DpaB	54450000	0.37677	non-HFC
DpaB	54550000	0.36777	non-HFC
DpaB	54650000	0.37261	non-HFC
DpaB	54750000	0.37439	non-HFC
DpaB	54850000	0.38479	non-HFC
DpaB	54950000	0.37535	non-HFC
DpaB	55050000	0.38534	non-HFC
DpaB	55150000	0.36667	non-HFC
DpaB	55250000	0.38455	non-HFC
DpaB	55350000	0.38139	non-HFC
DpaB	55450000	0.37972	non-HFC
DpaB	55550000	0.38401	non-HFC
DpaB	55650000	0.37863	non-HFC
DpaB	55750000	0.39441	non-HFC
DpaB	55850000	0.38797	non-HFC
DpaB	55950000	0.37946	non-HFC
DpaB	56050000	0.36864	non-HFC
DpaB	56150000	0.3811	non-HFC
DpaB	56250000	0.37687	non-HFC
DpaB	56350000	0.38173	non-HFC
DpaB	56450000	0.37764	non-HFC
DpaB	56550000	0.37901	non-HFC
DpaB	56650000	0.35826	non-HFC
DpaB	56750000	0.37428	non-HFC
DpaB	56850000	0.37288	non-HFC
DpaB	56950000	0.36538	non-HFC
DpaB	57050000	0.38165	non-HFC
DpaB	57150000	0.36211	non-HFC
DpaB	57250000	0.3823	non-HFC
DpaB	57350000	0.38251	non-HFC
DpaB	57450000	0.38823	non-HFC
DpaB	57550000	0.39791	non-HFC
DpaB	57650000	0.37144	non-HFC
DpaB	57750000	0.37306	non-HFC
DpaB	57850000	0.38376	non-HFC
DpaB	57950000	0.3722	non-HFC
DpaB	58050000	0.3902	non-HFC
DpaB	58150000	0.3818	non-HFC
DpaB	58250000	0.37624	non-HFC
DpaB	58350000	0.39706	non-HFC
DpaB	58450000	0.38143	non-HFC
DpaB	58550000	0.37906	non-HFC
DpaB	58650000	0.36793	non-HFC
DpaB	58750000	0.36187	non-HFC
DpaB	58850000	0.37785	non-HFC
DpaB	58950000	0.37555	non-HFC
DpaB	59050000	0.37606	non-HFC
DpaB	59150000	0.37727	non-HFC
DpaB	59250000	0.37745	non-HFC
DpaB	59350000	0.38006	non-HFC
DpaB	59450000	0.36137	non-HFC
DpaB	59550000	0.37578	non-HFC
DpaB	59650000	0.37549	non-HFC
DpaB	59750000	0.38655	non-HFC
DpaB	59850000	0.38267	non-HFC
DpaB	59950000	0.36627	non-HFC
DpaB	60050000	0.38296	non-HFC
DpaB	60150000	0.3635	non-HFC
DpaB	60250000	0.36419	non-HFC
DpaB	60350000	0.38331	non-HFC
DpaB	60450000	0.39651	non-HFC
DpaB	60550000	0.37775	non-HFC
DpaB	60650000	0.37727	non-HFC
DpaB	60750000	0.36934	non-HFC
DpaB	60850000	0.36304	non-HFC
DpaB	60950000	0.35735	non-HFC
DpaB	61050000	0.35204	non-HFC
DpaB	61150000	0.37345	non-HFC
DpaB	61250000	0.35773	non-HFC
DpaB	61350000	0.36251	non-HFC
DpaB	61450000	0.3641	non-HFC
DpaB	61550000	0.35643	HFC
DpaB	61650000	0.36348	HFC
DpaB	61750000	0.36282	HFC
DpaB	61850000	0.37309	HFC
DpaB	61950000	0.36545	HFC
DpaB	62050000	0.36101	HFC
DpaB	62150000	0.37075	HFC
DpaB	62250000	0.38655	HFC
DpaB	62350000	0.37155	HFC
DpaB	62450000	0.36368	HFC
DpaB	62550000	0.39678	HFC
DpaB	62650000	0.39947	HFC
DpaB	62750000	0.36512	HFC
DpaB	62850000	0.3787875751503006	HFC
DpaB	62950000	0.36491	HFC
DpaB	63050000	0.37644	HFC
DpaB	63150000	0.364	HFC
DpaB	63250000	0.36598	HFC
DpaB	63350000	0.35976	HFC
DpaB	63450000	0.37235	HFC
DpaB	63550000	0.36952	HFC
DpaB	63650000	0.3783	HFC
DpaB	63750000	0.4063	HFC
DpaB	63850000	0.44239	HFC
DpaB	63950000	0.42547	HFC
DpaB	64050000	0.4065	HFC
DpaB	64150000	0.40472	HFC
DpaB	64250000	0.39534	HFC
DpaB	64350000	0.39857	HFC
DpaB	64450000	0.37711422845691384	HFC
DpaB	64550000	0.35438	non-HFC
DpaB	64650000	0.3579	non-HFC
DpaB	64750000	0.34884	non-HFC
DpaB	64850000	0.36519	non-HFC
DpaB	64950000	0.36437	non-HFC
DpaB	65050000	0.36198	non-HFC
DpaB	65150000	0.34018	non-HFC
DpaB	65250000	0.35038	non-HFC
DpaB	65350000	0.34949	non-HFC
DpaB	65450000	0.35611	non-HFC
DpaB	65550000	0.35206	non-HFC
DpaB	65650000	0.35675	non-HFC
DpaB	65750000	0.34942	non-HFC
DpaB	65850000	0.35089	non-HFC
DpaB	65950000	0.35842	non-HFC
DpaB	66050000	0.35765	non-HFC
DpaB	66150000	0.35327	non-HFC
DpaB	66250000	0.36953	non-HFC
DpaB	66350000	0.35813	non-HFC
DpaB	66450000	0.35193	non-HFC
DpaB	66550000	0.35534	non-HFC
DpaB	66650000	0.35639	non-HFC
DpaB	66750000	0.35034	non-HFC
DpaB	66850000	0.34922	non-HFC
DpaB	66950000	0.35538	non-HFC
DpaB	67050000	0.3552	non-HFC
DpaB	67150000	0.33659	non-HFC
DpaB	67250000	0.36489	non-HFC
DpaB	67350000	0.36563	non-HFC
DpaB	67450000	0.37534	non-HFC
DpaB	67550000	0.37516	non-HFC
DpaB	67650000	0.36493	non-HFC
DpaB	67750000	0.37361	non-HFC
DpaB	67850000	0.37437	non-HFC
DpaB	67950000	0.36814	non-HFC
DpaB	68050000	0.36927	non-HFC
DpaB	68150000	0.38146	non-HFC
DpaB	68250000	0.38194	non-HFC
DpaB	68350000	0.37603	non-HFC
DpaB	68450000	0.3746	non-HFC
DpaB	68550000	0.37686	non-HFC
DpaB	68650000	0.38318	non-HFC
DpaB	68750000	0.382	non-HFC
DpaB	68850000	0.3678	non-HFC
DpaB	68950000	0.38408	non-HFC
DpaB	69050000	0.36467	non-HFC
DpaB	69150000	0.37612	non-HFC
DpaB	69250000	0.37287	non-HFC
DpaB	69350000	0.3640380761523046	non-HFC
DpaB	69450000	0.36856	non-HFC
DpaB	69550000	0.37562	non-HFC
DpaB	69650000	0.36678	non-HFC
DpaB	69750000	0.3743	non-HFC
DpaB	69850000	0.38364	non-HFC
DpaB	69950000	0.38367	non-HFC
DpaB	70050000	0.37486	non-HFC
DpaB	70150000	0.37259	non-HFC
DpaB	70250000	0.37406	non-HFC
DpaB	70350000	0.38251	non-HFC
DpaB	70450000	0.3611	non-HFC
DpaB	70550000	0.38884	non-HFC
DpaB	70650000	0.3759	non-HFC
DpaB	70750000	0.38066	non-HFC
DpaB	70850000	0.3675	non-HFC
DpaB	70950000	0.37254	non-HFC
DpaB	71050000	0.37482	non-HFC
DpaB	71150000	0.37156	non-HFC
DpaB	71250000	0.38315	non-HFC
DpaB	71350000	0.36918	non-HFC
DpaB	71450000	0.37822	non-HFC
DpaB	71550000	0.37662	non-HFC
DpaB	71650000	0.36587	non-HFC
DpaB	71750000	0.36119	non-HFC
DpaB	71850000	0.35416	non-HFC
DpaB	71950000	0.36231	non-HFC
DpaB	72050000	0.36201	non-HFC
DpaB	72150000	0.35848	non-HFC
DpaB	72250000	0.36626	non-HFC
DpaB	72350000	0.37135	non-HFC
DpaB	72450000	0.3583	non-HFC
DpaB	72550000	0.3702	non-HFC
DpaB	72650000	0.35471	non-HFC
DpaB	72750000	0.35166	non-HFC
DpaB	72850000	0.34695	non-HFC
DpaB	72950000	0.3479	non-HFC
DpaB	73050000	0.35291	non-HFC
DpaB	73150000	0.34737	non-HFC
DpaB	73250000	0.361	non-HFC
DpaB	73350000	0.35913	non-HFC
DpaB	73450000	0.35007	non-HFC
DpaB	73550000	0.35611	non-HFC
DpaB	73650000	0.34569	non-HFC
DpaB	73750000	0.36479	non-HFC
DpaB	73850000	0.37899	non-HFC
DpaB	73950000	0.35283	non-HFC
DpaB	74050000	0.35839	non-HFC
DpaB	74150000	0.35662	non-HFC
DpaB	74250000	0.36084	non-HFC
DpaB	74350000	0.35795	non-HFC
DpaB	74450000	0.35816	non-HFC
DpaB	74550000	0.35678	non-HFC
DpaB	74650000	0.37913	non-HFC
DpaB	74750000	0.39635	non-HFC
DpaB	74850000	0.41595	non-HFC
DpaB	74950000	0.44551	non-HFC
DpaB	75050000	0.38407	HFC
DpaB	75150000	0.35153	HFC
DpaB	75250000	0.35687	HFC
DpaB	75350000	0.3526	HFC
DpaB	75450000	0.36233	HFC
DpaB	75550000	0.36429	HFC
DpaB	75650000	0.3976	HFC
DpaB	75750000	0.42003	HFC
DpaB	75850000	0.38964	HFC
DpaB	75950000	0.41386	HFC
DpaB	76050000	0.40838	HFC
DpaB	76150000	0.39746	HFC
DpaB	76250000	0.36944	HFC
DpaB	76350000	0.3639	HFC
DpaB	76450000	0.36119	HFC
DpaB	76550000	0.37045	HFC
DpaB	76650000	0.35577	HFC
DpaB	76750000	0.35934	HFC
DpaB	76850000	0.35419	HFC
DpaB	76950000	0.35848	HFC
DpaB	77050000	0.3474	HFC
DpaB	77150000	0.36685	HFC
DpaB	77250000	0.36123	HFC
DpaB	77350000	0.36073	HFC
DpaB	77450000	0.36117	HFC
DpaB	77550000	0.37564	HFC
DpaB	77650000	0.37333	HFC
DpaB	77750000	0.36171	HFC
DpaB	77850000	0.36009	HFC
DpaB	77950000	0.35407	HFC
DpaB	78050000	0.35126	non-HFC
DpaB	78150000	0.35876	non-HFC
DpaB	78250000	0.37046	non-HFC
DpaB	78350000	0.36467	non-HFC
DpaB	78450000	0.36773	non-HFC
DpaB	78550000	0.38496	non-HFC
DpaB	78650000	0.35838	non-HFC
DpaB	78750000	0.3757	non-HFC
DpaB	78850000	0.37859	non-HFC
DpaB	78950000	0.36622	non-HFC
DpaB	79050000	0.3656	non-HFC
DpaB	79150000	0.36814	non-HFC
DpaB	79250000	0.36256	non-HFC
DpaB	79350000	0.37041	non-HFC
DpaB	79450000	0.37464	non-HFC
DpaB	79550000	0.37392	non-HFC
DpaB	79650000	0.37976	non-HFC
DpaB	79750000	0.36332	non-HFC
DpaB	79850000	0.36638	non-HFC
DpaB	79950000	0.36029	non-HFC
DpaB	80050000	0.3496	non-HFC
DpaB	80150000	0.36869	non-HFC
DpaB	80250000	0.35465	non-HFC
DpaB	80350000	0.35207	non-HFC
DpaB	80450000	0.36851	non-HFC
DpaB	80550000	0.38148	non-HFC
DpaB	80650000	0.37248	non-HFC
DpaB	80750000	0.38124	non-HFC
DpaB	80850000	0.36376	non-HFC
DpaB	80950000	0.3719	non-HFC
DpaB	81050000	0.37547	non-HFC
DpaB	81150000	0.37086	non-HFC
DpaB	81250000	0.37726	non-HFC
DpaB	81350000	0.38563	non-HFC
DpaB	81450000	0.39776	non-HFC
DpaB	81550000	0.38251	non-HFC
DpaB	81650000	0.3723	non-HFC
DpaB	81750000	0.38578	non-HFC
DpaB	81850000	0.38202	non-HFC
DpaB	81950000	0.38367	non-HFC
DpaB	82050000	0.37344	non-HFC
DpaB	82150000	0.38437	non-HFC
DpaB	82250000	0.38098	non-HFC
DpaB	82350000	0.39069	non-HFC
DpaB	82450000	0.37487975951903807	non-HFC
DpaB	82550000	0.3797	non-HFC
DpaB	82650000	0.37449	non-HFC
DpaB	82750000	0.37397	non-HFC
DpaB	82850000	0.3736	non-HFC
DpaB	82950000	0.38959	non-HFC
DpaB	83050000	0.37558	non-HFC
DpaB	83150000	0.37508	non-HFC
DpaB	83250000	0.37853707414829657	non-HFC
DpaB	83350000	0.38126	non-HFC
DpaB	83450000	0.37294	non-HFC
DpaB	83550000	0.36977	non-HFC
DpaB	83650000	0.37651	non-HFC
DpaB	83750000	0.37114	non-HFC
DpaB	83850000	0.36854	non-HFC
DpaB	83950000	0.3723	non-HFC
DpaB	84050000	0.36228	non-HFC
DpaB	84150000	0.37168	non-HFC
DpaB	84250000	0.36032	non-HFC
DpaB	84350000	0.36894	non-HFC
DpaB	84450000	0.37569	non-HFC
DpaB	84550000	0.36819	non-HFC
DpaB	84650000	0.3734	non-HFC
DpaB	84750000	0.35576	non-HFC
DpaB	84850000	0.3725	non-HFC
DpaB	84950000	0.34726	non-HFC
DpaB	85050000	0.37808	non-HFC
DpaB	85150000	0.37442	non-HFC
DpaB	85250000	0.36791	non-HFC
DpaB	85350000	0.41349	non-HFC
DpaB	85450000	0.42259	non-HFC
DpaB	85550000	0.38459	non-HFC
DpaB	85650000	0.34833	non-HFC
DpaB	85750000	0.35604	non-HFC
DpaB	85850000	0.37238	non-HFC
DpaB	85950000	0.38696	non-HFC
DpaB	86050000	0.3706	non-HFC
DpaB	86150000	0.37963	non-HFC
DpaB	86250000	0.38305	non-HFC
DpaB	86350000	0.35912	non-HFC
DpaB	86450000	0.36973	non-HFC
DpaB	86550000	0.36617	non-HFC
DpaB	86650000	0.36841	non-HFC
DpaB	86750000	0.35535	non-HFC
DpaB	86850000	0.38411	non-HFC
DpaB	86950000	0.35631	non-HFC
DpaB	87050000	0.36591	non-HFC
DpaB	87150000	0.37018	non-HFC
DpaB	87250000	0.36404	non-HFC
DpaB	87350000	0.34459	non-HFC
DpaB	87450000	0.35355	non-HFC
DpaB	87550000	0.36994	non-HFC
DpaB	87650000	0.36702	non-HFC
DpaB	87750000	0.35958	non-HFC
DpaB	87850000	0.37483	non-HFC
DpaB	87950000	0.38676	non-HFC
DpaB	88050000	0.3783	non-HFC
DpaB	88150000	0.35604	non-HFC
DpaB	88250000	0.37134	non-HFC
DpaB	88350000	0.36217	non-HFC
DpaB	88450000	0.36302	non-HFC
DpaB	88550000	0.35572	non-HFC
DpaB	88650000	0.36085	non-HFC
DpaB	88701591	0.35292269013199246	non-HFC
