chromosome	coordinate	repeat_density	HFC
DpaB	29850000	0.08692	non-HFC
DpaB	29950000	0.06435	non-HFC
DpaB	30050000	0.08639	non-HFC
DpaB	30150000	0.12938	non-HFC
DpaB	30250000	0.07601	non-HFC
DpaB	30350000	0.16126	non-HFC
DpaB	30450000	0.05306	non-HFC
DpaB	30550000	0.08103	non-HFC
DpaB	30650000	0.11847	non-HFC
DpaB	30750000	0.07477	non-HFC
DpaB	30850000	0.08884	non-HFC
DpaB	30950000	0.31295	non-HFC
DpaB	31050000	0.11117	non-HFC
DpaB	31150000	0.13375	non-HFC
DpaB	31250000	0.24608	non-HFC
DpaB	31350000	0.08559	non-HFC
DpaB	31450000	0.07067	non-HFC
DpaB	31550000	0.32656	non-HFC
DpaB	31650000	0.09937	non-HFC
DpaB	31750000	0.29565	non-HFC
DpaB	31850000	0.19583	non-HFC
DpaB	31950000	0.1866	non-HFC
DpaB	32050000	0.18566	non-HFC
DpaB	32150000	0.23422	non-HFC
DpaB	32250000	0.10349	non-HFC
DpaB	32350000	0.13266	non-HFC
DpaB	32450000	0.18822	non-HFC
DpaB	32550000	0.4671	non-HFC
DpaB	32650000	0.07764	non-HFC
DpaB	32750000	0.35181	non-HFC
DpaB	32850000	0.07719	non-HFC
DpaB	32950000	0.04425	non-HFC
DpaB	33050000	0.1305	non-HFC
DpaB	33150000	0.11255	non-HFC
DpaB	33250000	0.10001	non-HFC
DpaB	33350000	0.20346	non-HFC
DpaB	33450000	0.11173	non-HFC
DpaB	33550000	0.09922	non-HFC
DpaB	33650000	0.19124	non-HFC
DpaB	33750000	0.27159	non-HFC
DpaB	33850000	0.37132	non-HFC
DpaB	33950000	0.18971	non-HFC
DpaB	34050000	0.07551	non-HFC
DpaB	34150000	0.10462	non-HFC
DpaB	34250000	0.13069	non-HFC
DpaB	34350000	0.14653	non-HFC
DpaB	34450000	0.15803607214428858	non-HFC
DpaB	34550000	0.28332	non-HFC
DpaB	34650000	0.17832	non-HFC
DpaB	34750000	0.15382	non-HFC
DpaB	34850000	0.18765	non-HFC
DpaB	34950000	0.14419	non-HFC
DpaB	35050000	0.44015	non-HFC
DpaB	35150000	0.20329	non-HFC
DpaB	35250000	0.10546	non-HFC
DpaB	35350000	0.17896	non-HFC
DpaB	35450000	0.02935	non-HFC
DpaB	35550000	0.06055	non-HFC
DpaB	35650000	0.29339	non-HFC
DpaB	35750000	0.24763	non-HFC
DpaB	35850000	0.30545	non-HFC
DpaB	35950000	0.14535	non-HFC
DpaB	36050000	0.12159	non-HFC
DpaB	36150000	0.24567	non-HFC
DpaB	36250000	0.17768	non-HFC
DpaB	36350000	0.26439	non-HFC
DpaB	36450000	0.15792	non-HFC
DpaB	36550000	0.21156	non-HFC
DpaB	36650000	0.15065	non-HFC
DpaB	36750000	0.09164	non-HFC
DpaB	36850000	0.08583	non-HFC
DpaB	36950000	0.07376	non-HFC
DpaB	37050000	0.20806	non-HFC
DpaB	37150000	0.04998	non-HFC
DpaB	37250000	0.21315	non-HFC
DpaB	37350000	0.31194	non-HFC
DpaB	37450000	0.20921	non-HFC
DpaB	37550000	0.19493	non-HFC
DpaB	37650000	0.19224	non-HFC
DpaB	37750000	0.26811	non-HFC
DpaB	37850000	0.23168	non-HFC
DpaB	37950000	0.23845	non-HFC
DpaB	38050000	0.25058	non-HFC
DpaB	38150000	0.16374	non-HFC
DpaB	38250000	0.16034	non-HFC
DpaB	38350000	0.27174	non-HFC
DpaB	38450000	0.21885	non-HFC
DpaB	38550000	0.31038	non-HFC
DpaB	38650000	0.3131	non-HFC
DpaB	38750000	0.09369	non-HFC
DpaB	38850000	0.12524	non-HFC
DpaB	38950000	0.0324	non-HFC
DpaB	39050000	0.09466	non-HFC
DpaB	39150000	0.17815	non-HFC
DpaB	39250000	0.10108	non-HFC
DpaB	39350000	0.18956	non-HFC
DpaB	39450000	0.07591	non-HFC
DpaB	39550000	0.23223	non-HFC
DpaB	39650000	0.13831	non-HFC
DpaB	39750000	0.06719	HFC
DpaB	39850000	0.64106	HFC
DpaB	39950000	0.25818	HFC
DpaB	40050000	0.04526	HFC
DpaB	40150000	0.07192	HFC
DpaB	40250000	0.35521	HFC
DpaB	40350000	0.31821	HFC
DpaB	40450000	0.19305	HFC
DpaB	40550000	0.16411	HFC
DpaB	40650000	0.06206	HFC
DpaB	40750000	0.22633	HFC
DpaB	40850000	0.09472	HFC
DpaB	40950000	0.32113	HFC
DpaB	41050000	0.06707	HFC
DpaB	41150000	0.15091	HFC
DpaB	41250000	0.11933	HFC
DpaB	41350000	0.16472	HFC
DpaB	41450000	0.16216	HFC
DpaB	41550000	0.20608	HFC
DpaB	41650000	0.15025	HFC
DpaB	41750000	0.05205	HFC
DpaB	41850000	0.10714	HFC
DpaB	41950000	0.14001	HFC
DpaB	42050000	0.08299	HFC
DpaB	42150000	0.26018	HFC
DpaB	42250000	0.18191	HFC
DpaB	42350000	0.13011	HFC
DpaB	42450000	0.05587	HFC
DpaB	42550000	0.11427	HFC
DpaB	42650000	0.1305	HFC
DpaB	42750000	0.21368	HFC
DpaB	42850000	0.06342	non-HFC
DpaB	42950000	0.27892	non-HFC
DpaB	43050000	0.0419	non-HFC
DpaB	43150000	0.19365	non-HFC
DpaB	43250000	0.12605	non-HFC
DpaB	43350000	0.08132	non-HFC
DpaB	43450000	0.09653	non-HFC
DpaB	43550000	0.08528	non-HFC
DpaB	43650000	0.10698	non-HFC
DpaB	43750000	0.25177354709418837	non-HFC
DpaB	43850000	0.33277	non-HFC
DpaB	43950000	0.13582	non-HFC
DpaB	44050000	0.15855	non-HFC
DpaB	44150000	0.42992	non-HFC
DpaB	44250000	0.25557	non-HFC
DpaB	44350000	0.14533	non-HFC
DpaB	44450000	0.11753	non-HFC
DpaB	44550000	0.3997	non-HFC
DpaB	44650000	0.11223	non-HFC
DpaB	44750000	0.08771	non-HFC
DpaB	44850000	0.19531	non-HFC
DpaB	44950000	0.11549	non-HFC
DpaB	45050000	0.1011	non-HFC
DpaB	45150000	0.11097	non-HFC
DpaB	45250000	0.12994	non-HFC
DpaB	45350000	0.07827	non-HFC
DpaB	45450000	0.09463	non-HFC
DpaB	45550000	0.16943	non-HFC
DpaB	45650000	0.05155	non-HFC
DpaB	45750000	0.07996	non-HFC
DpaB	45850000	0.08763	non-HFC
DpaB	45950000	0.13301	non-HFC
DpaB	46050000	0.15333	non-HFC
DpaB	46150000	0.14591	non-HFC
DpaB	46250000	0.09739	non-HFC
DpaB	46350000	0.09433	non-HFC
DpaB	46450000	0.11584	non-HFC
DpaB	46550000	0.11794589178356714	non-HFC
DpaB	46650000	0.14826	non-HFC
DpaB	46750000	0.31576	non-HFC
DpaB	46850000	0.1676	non-HFC
DpaB	46950000	0.07957	non-HFC
DpaB	47050000	0.15301	non-HFC
DpaB	47150000	0.10771	non-HFC
DpaB	47250000	0.10478	non-HFC
DpaB	47350000	0.15729	non-HFC
DpaB	47450000	0.08495	non-HFC
DpaB	47550000	0.18276	non-HFC
DpaB	47650000	0.18881	non-HFC
DpaB	47750000	0.22	non-HFC
DpaB	47850000	0.31956	non-HFC
DpaB	47950000	0.12702	non-HFC
DpaB	48050000	0.15919	non-HFC
DpaB	48150000	0.06159	non-HFC
DpaB	48250000	0.03622	non-HFC
DpaB	48350000	0.46949	non-HFC
DpaB	48450000	0.04471	non-HFC
DpaB	48550000	0.08848	HFC
DpaB	48650000	0.10651	HFC
DpaB	48750000	0.07608	HFC
DpaB	48850000	0.12102	HFC
DpaB	48950000	0.12341	HFC
DpaB	49050000	0.15553	HFC
DpaB	49150000	0.5031	HFC
DpaB	49250000	0.33842	HFC
DpaB	49350000	0.07701	HFC
DpaB	49450000	0.10825	HFC
DpaB	49550000	0.07056	HFC
DpaB	49650000	0.04856	HFC
DpaB	49750000	0.22356	HFC
DpaB	49850000	0.05341	HFC
DpaB	49950000	0.08518	HFC
DpaB	50050000	0.08083	HFC
DpaB	50150000	0.17638	HFC
DpaB	50250000	0.16811	HFC
DpaB	50350000	0.13399	HFC
DpaB	50450000	0.07344	HFC
DpaB	50550000	0.21182	HFC
DpaB	50650000	0.0697	HFC
DpaB	50750000	0.04925	HFC
DpaB	50850000	0.10191	HFC
DpaB	50950000	0.07939	HFC
DpaB	51050000	0.07808	HFC
DpaB	51150000	0.03744	HFC
DpaB	51250000	0.09258	HFC
DpaB	51350000	0.07209	HFC
DpaB	51450000	0.09526	HFC
DpaB	51550000	0.04898	non-HFC
DpaB	51650000	0.15144	non-HFC
DpaB	51750000	0.15698	non-HFC
DpaB	51850000	0.0823	non-HFC
DpaB	51950000	0.07096	non-HFC
DpaB	52050000	0.18394	non-HFC
DpaB	52150000	0.19185	non-HFC
DpaB	52250000	0.06036	non-HFC
DpaB	52350000	0.13577	non-HFC
DpaB	52450000	0.11695	non-HFC
DpaB	52550000	0.11233	non-HFC
DpaB	52650000	0.13908	non-HFC
DpaB	52750000	0.1199	non-HFC
DpaB	52850000	0.23836	non-HFC
DpaB	52950000	0.16642	non-HFC
DpaB	53050000	0.09754	non-HFC
DpaB	53150000	0.11299	non-HFC
DpaB	53250000	0.1752	non-HFC
DpaB	53350000	0.203	non-HFC
DpaB	53450000	0.04791	non-HFC
DpaB	53550000	0.06942	non-HFC
DpaB	53650000	0.15418	non-HFC
DpaB	53750000	0.08471	non-HFC
DpaB	53850000	0.12297	non-HFC
DpaB	53950000	0.10127	non-HFC
DpaB	54050000	0.21533	non-HFC
DpaB	54150000	0.20257	non-HFC
DpaB	54250000	0.19107	non-HFC
DpaB	54350000	0.10013	non-HFC
DpaB	54450000	0.12243	non-HFC
DpaB	54550000	0.11075	non-HFC
DpaB	54650000	0.14192	non-HFC
DpaB	54750000	0.10953	non-HFC
DpaB	54850000	0.1089	non-HFC
DpaB	54950000	0.278	non-HFC
DpaB	55050000	0.14071	non-HFC
DpaB	55150000	0.20225	non-HFC
DpaB	55250000	0.22676	non-HFC
DpaB	55350000	0.132	non-HFC
DpaB	55450000	0.26425	non-HFC
DpaB	55550000	0.09727	non-HFC
DpaB	55650000	0.36546	non-HFC
DpaB	55750000	0.61696	non-HFC
DpaB	55850000	0.18113	non-HFC
DpaB	55950000	0.13025	non-HFC
DpaB	56050000	0.11653	non-HFC
DpaB	56150000	0.12696	non-HFC
DpaB	56250000	0.24977	non-HFC
DpaB	56350000	0.14877	non-HFC
DpaB	56450000	0.06125	non-HFC
DpaB	56550000	0.21435	non-HFC
DpaB	56650000	0.30471	non-HFC
DpaB	56750000	0.17794	non-HFC
DpaB	56850000	0.22507	non-HFC
DpaB	56950000	0.13627	non-HFC
DpaB	57050000	0.15706	non-HFC
DpaB	57150000	0.4831	non-HFC
DpaB	57250000	0.13614	non-HFC
DpaB	57350000	0.11765	non-HFC
DpaB	57450000	0.35336	non-HFC
DpaB	57550000	0.13613	non-HFC
DpaB	57650000	0.07808	non-HFC
DpaB	57750000	0.15903	non-HFC
DpaB	57850000	0.10535	non-HFC
DpaB	57950000	0.1952	non-HFC
DpaB	58050000	0.04699	non-HFC
DpaB	58150000	0.35928	non-HFC
DpaB	58250000	0.37484	non-HFC
DpaB	58350000	0.27801	non-HFC
DpaB	58450000	0.176	non-HFC
DpaB	58550000	0.23075	non-HFC
DpaB	58650000	0.14911	non-HFC
DpaB	58750000	0.4341	non-HFC
DpaB	58850000	0.07404	non-HFC
DpaB	58950000	0.224	non-HFC
DpaB	59050000	0.16466	non-HFC
DpaB	59150000	0.23798	non-HFC
DpaB	59250000	0.34552	non-HFC
DpaB	59350000	0.14798	non-HFC
DpaB	59450000	0.29885	non-HFC
DpaB	59550000	0.14217	non-HFC
DpaB	59650000	0.25104	non-HFC
DpaB	59750000	0.0992	non-HFC
DpaB	59850000	0.11886	non-HFC
DpaB	59950000	0.15072	non-HFC
DpaB	60050000	0.10422	non-HFC
DpaB	60150000	0.24204	non-HFC
DpaB	60250000	0.16952	non-HFC
DpaB	60350000	0.27627	non-HFC
DpaB	60450000	0.21828	non-HFC
DpaB	60550000	0.13578	non-HFC
DpaB	60650000	0.1212	non-HFC
DpaB	60750000	0.1295	non-HFC
DpaB	60850000	0.069	non-HFC
DpaB	60950000	0.25093	non-HFC
DpaB	61050000	0.10589	non-HFC
DpaB	61150000	0.25602	non-HFC
DpaB	61250000	0.13407	non-HFC
DpaB	61350000	0.18785	non-HFC
DpaB	61450000	0.1315	non-HFC
DpaB	61550000	0.11449	HFC
DpaB	61650000	0.21626	HFC
DpaB	61750000	0.08948	HFC
DpaB	61850000	0.13521	HFC
DpaB	61950000	0.16667	HFC
DpaB	62050000	0.09148	HFC
DpaB	62150000	0.18461	HFC
DpaB	62250000	0.09905	HFC
DpaB	62350000	0.21521	HFC
DpaB	62450000	0.13126	HFC
DpaB	62550000	0.10786	HFC
DpaB	62650000	0.14541	HFC
DpaB	62750000	0.10189	HFC
DpaB	62850000	0.12618236472945893	HFC
DpaB	62950000	0.23238	HFC
DpaB	63050000	0.17125	HFC
DpaB	63150000	0.16962	HFC
DpaB	63250000	0.06354	HFC
DpaB	63350000	0.14877	HFC
DpaB	63450000	0.0716	HFC
DpaB	63550000	0.20316	HFC
DpaB	63650000	0.16313	HFC
DpaB	63750000	0.24651	HFC
DpaB	63850000	0.08198	HFC
DpaB	63950000	0.17593	HFC
DpaB	64050000	0.17034	HFC
DpaB	64150000	0.08729	HFC
DpaB	64250000	0.12764	HFC
DpaB	64350000	0.12148	HFC
DpaB	64450000	0.07922845691382766	HFC
DpaB	64550000	0.09303	non-HFC
DpaB	64650000	0.29561	non-HFC
DpaB	64750000	0.07708	non-HFC
DpaB	64850000	0.13946	non-HFC
DpaB	64950000	0.102	non-HFC
DpaB	65050000	0.15918	non-HFC
DpaB	65150000	0.13018	non-HFC
DpaB	65250000	0.19322	non-HFC
DpaB	65350000	0.07701	non-HFC
DpaB	65450000	0.10335	non-HFC
DpaB	65550000	0.08177	non-HFC
DpaB	65650000	0.03934	non-HFC
DpaB	65750000	0.0969	non-HFC
DpaB	65850000	0.24215	non-HFC
DpaB	65950000	0.0879	non-HFC
DpaB	66050000	0.13106	non-HFC
DpaB	66150000	0.10104	non-HFC
DpaB	66250000	0.09107	non-HFC
DpaB	66350000	0.13781	non-HFC
DpaB	66450000	0.24117	non-HFC
DpaB	66550000	0.05324	non-HFC
DpaB	66650000	0.1394	non-HFC
DpaB	66750000	0.35053	non-HFC
DpaB	66850000	0.06709	non-HFC
DpaB	66950000	0.10034	non-HFC
DpaB	67050000	0.10549	non-HFC
DpaB	67150000	0.4064	non-HFC
DpaB	67250000	0.04275	non-HFC
DpaB	67350000	0.03674	non-HFC
DpaB	67450000	0.10862	non-HFC
DpaB	67550000	0.14816	non-HFC
DpaB	67650000	0.1925	non-HFC
DpaB	67750000	0.17792	non-HFC
DpaB	67850000	0.24199	non-HFC
DpaB	67950000	0.16806	non-HFC
DpaB	68050000	0.27431	non-HFC
DpaB	68150000	0.20239	non-HFC
DpaB	68250000	0.14843	non-HFC
DpaB	68350000	0.10947	non-HFC
DpaB	68450000	0.18572	non-HFC
DpaB	68550000	0.29141	non-HFC
DpaB	68650000	0.21166	non-HFC
DpaB	68750000	0.16913	non-HFC
DpaB	68850000	0.15785	non-HFC
DpaB	68950000	0.07591	non-HFC
DpaB	69050000	0.17555	non-HFC
DpaB	69150000	0.18292	non-HFC
DpaB	69250000	0.07652	non-HFC
DpaB	69350000	0.257124248496994	non-HFC
DpaB	69450000	0.19411	non-HFC
DpaB	69550000	0.09595	non-HFC
DpaB	69650000	0.16718	non-HFC
DpaB	69750000	0.2675	non-HFC
DpaB	69850000	0.12429	non-HFC
DpaB	69950000	0.08694	non-HFC
DpaB	70050000	0.14498	non-HFC
DpaB	70150000	0.16728	non-HFC
DpaB	70250000	0.18059	non-HFC
DpaB	70350000	0.17881	non-HFC
DpaB	70450000	0.35628	non-HFC
DpaB	70550000	0.11063	non-HFC
DpaB	70650000	0.31778	non-HFC
DpaB	70750000	0.0942	non-HFC
DpaB	70850000	0.27703	non-HFC
DpaB	70950000	0.18914	non-HFC
DpaB	71050000	0.19408	non-HFC
DpaB	71150000	0.29333	non-HFC
DpaB	71250000	0.10248	non-HFC
DpaB	71350000	0.17216	non-HFC
DpaB	71450000	0.09345	non-HFC
DpaB	71550000	0.21075	non-HFC
DpaB	71650000	0.12987	non-HFC
DpaB	71750000	0.13185	non-HFC
DpaB	71850000	0.1539	non-HFC
DpaB	71950000	0.16768	non-HFC
DpaB	72050000	0.19443	non-HFC
DpaB	72150000	0.14604	non-HFC
DpaB	72250000	0.1082	non-HFC
DpaB	72350000	0.13187	non-HFC
DpaB	72450000	0.11418	non-HFC
DpaB	72550000	0.23418	non-HFC
DpaB	72650000	0.0637	non-HFC
DpaB	72750000	0.18226	non-HFC
DpaB	72850000	0.05174	non-HFC
DpaB	72950000	0.06026	non-HFC
DpaB	73050000	0.08111	non-HFC
DpaB	73150000	0.07189	non-HFC
DpaB	73250000	0.16259	non-HFC
DpaB	73350000	0.0779	non-HFC
DpaB	73450000	0.17445	non-HFC
DpaB	73550000	0.04968	non-HFC
DpaB	73650000	0.18739	non-HFC
DpaB	73750000	0.14869	non-HFC
DpaB	73850000	0.13935	non-HFC
DpaB	73950000	0.07373	non-HFC
DpaB	74050000	0.13312	non-HFC
DpaB	74150000	0.04669	non-HFC
DpaB	74250000	0.06375	non-HFC
DpaB	74350000	0.0366	non-HFC
DpaB	74450000	0.10241	non-HFC
DpaB	74550000	0.08793	non-HFC
DpaB	74650000	0.1361	non-HFC
DpaB	74750000	0.02492	non-HFC
DpaB	74850000	0.14481	non-HFC
DpaB	74950000	0.25828	non-HFC
DpaB	75050000	0.04523	HFC
DpaB	75150000	0.08736	HFC
DpaB	75250000	0.06223	HFC
DpaB	75350000	0.11874	HFC
DpaB	75450000	0.11417	HFC
DpaB	75550000	0.04799	HFC
DpaB	75650000	0.09414	HFC
DpaB	75750000	0.15121	HFC
DpaB	75850000	0.30118	HFC
DpaB	75950000	0.22077	HFC
DpaB	76050000	0.20892	HFC
DpaB	76150000	0.16842	HFC
DpaB	76250000	0.17175	HFC
DpaB	76350000	0.15295	HFC
DpaB	76450000	0.09831	HFC
DpaB	76550000	0.09664	HFC
DpaB	76650000	0.14637	HFC
DpaB	76750000	0.15181	HFC
DpaB	76850000	0.09477	HFC
DpaB	76950000	0.07288	HFC
DpaB	77050000	0.04809	HFC
DpaB	77150000	0.13773	HFC
DpaB	77250000	0.15391	HFC
DpaB	77350000	0.18796	HFC
DpaB	77450000	0.11885	HFC
DpaB	77550000	0.07503	HFC
DpaB	77650000	0.08054	HFC
DpaB	77750000	0.12893	HFC
DpaB	77850000	0.24198	HFC
DpaB	77950000	0.25126	HFC
DpaB	78050000	0.03255	non-HFC
DpaB	78150000	0.17937	non-HFC
DpaB	78250000	0.0808	non-HFC
DpaB	78350000	0.10555	non-HFC
DpaB	78450000	0.12348	non-HFC
DpaB	78550000	0.11965	non-HFC
DpaB	78650000	0.15081	non-HFC
DpaB	78750000	0.11465	non-HFC
DpaB	78850000	0.09574	non-HFC
DpaB	78950000	0.09479	non-HFC
DpaB	79050000	0.1691	non-HFC
DpaB	79150000	0.12095	non-HFC
DpaB	79250000	0.15437	non-HFC
DpaB	79350000	0.06373	non-HFC
DpaB	79450000	0.3152	non-HFC
DpaB	79550000	0.18707	non-HFC
DpaB	79650000	0.11311	non-HFC
DpaB	79750000	0.0288	non-HFC
DpaB	79850000	0.22511	non-HFC
DpaB	79950000	0.09891	non-HFC
DpaB	80050000	0.61598	non-HFC
DpaB	80150000	0.14459	non-HFC
DpaB	80250000	0.39387	non-HFC
DpaB	80350000	0.30143	non-HFC
DpaB	80450000	0.05082	non-HFC
DpaB	80550000	0.20677	non-HFC
DpaB	80650000	0.25434	non-HFC
DpaB	80750000	0.19766	non-HFC
DpaB	80850000	0.30551	non-HFC
DpaB	80950000	0.2079	non-HFC
DpaB	81050000	0.17942	non-HFC
DpaB	81150000	0.14494	non-HFC
DpaB	81250000	0.18291	non-HFC
DpaB	81350000	0.14951	non-HFC
DpaB	81450000	0.07614	non-HFC
DpaB	81550000	0.077	non-HFC
DpaB	81650000	0.17002	non-HFC
DpaB	81750000	0.1547	non-HFC
DpaB	81850000	0.18492	non-HFC
DpaB	81950000	0.09367	non-HFC
DpaB	82050000	0.09655	non-HFC
DpaB	82150000	0.14127	non-HFC
DpaB	82250000	0.19549	non-HFC
DpaB	82350000	0.10037	non-HFC
DpaB	82450000	0.29743486973947897	non-HFC
DpaB	82550000	0.13386	non-HFC
DpaB	82650000	0.09016	non-HFC
DpaB	82750000	0.15889	non-HFC
DpaB	82850000	0.17417	non-HFC
DpaB	82950000	0.08886	non-HFC
DpaB	83050000	0.22139	non-HFC
DpaB	83150000	0.10981	non-HFC
DpaB	83250000	0.08701402805611222	non-HFC
DpaB	83350000	0.04865	non-HFC
DpaB	83450000	0.05773	non-HFC
DpaB	83550000	0.15203	non-HFC
DpaB	83650000	0.02578	non-HFC
DpaB	83750000	0.15864	non-HFC
DpaB	83850000	0.21799	non-HFC
DpaB	83950000	0.28614	non-HFC
DpaB	84050000	0.18972	non-HFC
DpaB	84150000	0.07239	non-HFC
DpaB	84250000	0.22448	non-HFC
DpaB	84350000	0.23033	non-HFC
DpaB	84450000	0.27032	non-HFC
DpaB	84550000	0.1972	non-HFC
DpaB	84650000	0.07559	non-HFC
DpaB	84750000	0.1597	non-HFC
DpaB	84850000	0.09029	non-HFC
DpaB	84950000	0.31861	non-HFC
DpaB	85050000	0.09979	non-HFC
DpaB	85150000	0.21994	non-HFC
DpaB	85250000	0.13491	non-HFC
DpaB	85350000	0.23754	non-HFC
DpaB	85450000	0.21794	non-HFC
DpaB	85550000	0.09755	non-HFC
DpaB	85650000	0.28384	non-HFC
DpaB	85750000	0.19721	non-HFC
DpaB	85850000	0.12341	non-HFC
DpaB	85950000	0.05487	non-HFC
DpaB	86050000	0.21818	non-HFC
DpaB	86150000	0.14367	non-HFC
DpaB	86250000	0.12995	non-HFC
DpaB	86350000	0.2962	non-HFC
DpaB	86450000	0.29223	non-HFC
DpaB	86550000	0.19892	non-HFC
DpaB	86650000	0.08026	non-HFC
DpaB	86750000	0.14611	non-HFC
DpaB	86850000	0.1244	non-HFC
DpaB	86950000	0.20241	non-HFC
DpaB	87050000	0.24433	non-HFC
DpaB	87150000	0.13256	non-HFC
DpaB	87250000	0.14811	non-HFC
DpaB	87350000	0.33976	non-HFC
DpaB	87450000	0.10255	non-HFC
DpaB	87550000	0.1128	non-HFC
DpaB	87650000	0.17723	non-HFC
DpaB	87750000	0.09275	non-HFC
DpaB	87850000	0.10468	non-HFC
DpaB	87950000	0.06224	non-HFC
DpaB	88050000	0.3995	non-HFC
DpaB	88150000	0.39615	non-HFC
DpaB	88250000	0.54228	non-HFC
DpaB	88350000	0.49467	non-HFC
DpaB	88450000	0.53459	non-HFC
DpaB	88550000	0.60916	non-HFC
DpaB	88650000	0.77306	non-HFC
DpaB	88701591	1.0	non-HFC
